donation_id,sender_name_raw,sender_email_raw,amount,payment_method,platform,message_raw,label_multiclass,text_for_model
sample_suspicious_judol_1955,depoInfo,user1955@example.com,22500,Transfer,Trakteer,rtptinggimalaminisaja,suspicious_judol,depoInfo rtptinggimalaminisaja depoinfo rtptinggimalaminisaja
sample_suspicious_judol_1956,rtpinfo,user1956@example.com,25000,QRIS,Saweria,scatter mulai rapat cek sebelum penuh malam,suspicious_judol,rtpinfo scatter mulai rapat cek sebelum penuh malam rtpinfo scatter mulai rapat cek sebelum penuh malam
sample_suspicious_judol_1957,viewer88,user1957@example.com,27500,E-Wallet,DemoPay,<<< ƈⓐⓢƗｎⓞ ⓛιᐯⓔ ｂａгυ ⒷＵＫ𝔸 🅿ⓞⅼⓐ ⓢսԁαĦ кⓔⒷսкα >>>,suspicious_judol,viewer88 <<< ƈⓐⓢƗｎⓞ ⓛιᐯⓔ ｂａгυ ⒷＵＫ𝔸 🅿ⓞⅼⓐ ⓢսԁαĦ кⓔⒷսкα >>> viewer88 <<< casino le ba buka pola sh kebk >>>
sample_suspicious_judol_1958,ⓐⒹ𝓶Ⓘո𝓲几𝒻ㄖ,user1958@example.com,30000,Virtual Account,Kondomatur,p-o-l-a t-e-r-b-a-i-k m-a-l-a-m i-n-i b-u-a-t i-n-f-o s-a-j-a,suspicious_judol,ⓐⒹ𝓶Ⓘո𝓲几𝒻ㄖ p-o-l-a t-e-r-b-a-i-k m-a-l-a-m i-n-i b-u-a-t i-n-f-o s-a-j-a admiinfo pola terbaik malam ini buat info saja
sample_suspicious_judol_1959,maxwinTips,user1959@example.com,32500,Transfer,Trakteer,d3‌p0s‌1t r3c‌3h dul‌u j‌ang‌4n s3b‌ut m3r‌3k,suspicious_judol,maxwinTips d3‌p0s‌1t r3c‌3h dul‌u j‌ang‌4n s3b‌ut m3r‌3k maxwintips deposit receh dulu jangan sebut merek
sample_suspicious_judol_1960,8ocoranN0w,user1960@example.com,35000,QRIS,Saweria,Ⓟ🅾𝓵α ５сⒶ７🆃３г 𝓴❹７４ո𝐘α ｂ４ɢυ５ 𝓵４几ⒼｓυηⒼ ｇ🅰❺,suspicious_judol,8ocoranN0w Ⓟ🅾𝓵α ５сⒶ７🆃３г 𝓴❹７４ո𝐘α ｂ４ɢυ５ 𝓵４几ⒼｓυηⒼ ｇ🅰❺ 8ocorannow pol 5att3 k474y b45 langsng ga5
sample_suspicious_judol_1961,polaUpdate,user1961@example.com,37500,E-Wallet,DemoPay,admin kasih kode jangan telat,suspicious_judol,polaUpdate admin kasih kode jangan telat polaupdate admin kasih kode jangan telat
sample_suspicious_judol_1962,ѕςа７ｔⓔŘ几οｔᵉ,user1962@example.com,40000,Virtual Account,Kondomatur,ｂｏｃｏｒａｎ ａｄｍｉｎ ｈａｒｉ ｉｎｉ ｋｏｄｅ ａｄｍｉｎ ｔｕｒｕｎ,suspicious_judol,ѕςа７ｔⓔŘ几οｔᵉ ｂｏｃｏｒａｎ ａｄｍｉｎ ｈａｒｉ ｉｎｉ ｋｏｄｅ ａｄｍｉｎ ｔｕｒｕｎ 7ternte bocoran admin hari ini kode admin turun
sample_suspicious_judol_1963,jamramai,user1963@example.com,42500,Transfer,Trakteer,b/o/n/u/s h/a/r/i/a/n m/a/s/i/h a/d/a k/a/t/a/n/y/a a/m/a/n,suspicious_judol,jamramai b/o/n/u/s h/a/r/i/a/n m/a/s/i/h a/d/a k/a/t/a/n/y/a a/m/a/n jamramai bonusharianmasihadakatanyaaman
sample_suspicious_judol_1964,cuanMalam,user1964@example.com,45000,QRIS,Saweria,🅿оⅼⒶ 𝔸ｄＭƗη ７е𝓻🅱αｒս ⓎΔⓃⒼ ᵖ🅰ｈⒶ𝓶 ⓜℯг🅰ᵖⒶ７,suspicious_judol,cuanMalam 🅿оⅼⒶ 𝔸ｄＭƗη ７е𝓻🅱αｒս ⓎΔⓃⒼ ᵖ🅰ｈⒶ𝓶 ⓜℯг🅰ᵖⒶ７ cuanmalam pla admin 7rbr yang paham meapa7
sample_suspicious_judol_1965,depoInfo,user1965@example.com,47500,E-Wallet,DemoPay,j4m g4c0r p4l1ng rama1 rama1 di grup,suspicious_judol,depoInfo j4m g4c0r p4l1ng rama1 rama1 di grup depoinfo jam gacor paling rama1 rama1 di grup
sample_suspicious_judol_1966,гτᵖ𝓲Ⓝ𝒻ㄖ,user1966@example.com,50000,Virtual Account,Kondomatur,t​oge​l m​ala​m i​ni ram​ai,suspicious_judol,гτᵖ𝓲Ⓝ𝒻ㄖ t​oge​l m​ala​m i​ni ram​ai pinfo togel malam ini ramai
sample_suspicious_judol_1967,viewer88,user1967@example.com,52500,Transfer,Trakteer,dEpO KeCiL BiSa cUaN MaLaM InI SaJa,suspicious_judol,viewer88 dEpO KeCiL BiSa cUaN MaLaM InI SaJa viewer88 depo kecil bisa cuan malam ini saja
sample_suspicious_judol_1968,admininfo,user1968@example.com,55000,QRIS,Saweria,bocoranpolahijauceksebelumpenuh,suspicious_judol,admininfo bocoranpolahijauceksebelumpenuh admininfo bocoranpolahijauceksebelumpenuh
sample_suspicious_judol_1969,m4xwinT1p5,user1969@example.com,57500,E-Wallet,DemoPay,#info info maxwin terbaru pola sudah kebuka,suspicious_judol,m4xwinT1p5 #info info maxwin terbaru pola sudah kebuka maxwintip5 #info info maxwin terbaru pola sudah kebuka
sample_suspicious_judol_1970,воƈ🅾ⓇⒶｎոㄖＷ,user1970@example.com,60000,Virtual Account,Kondomatur,💙 Ⓟо𝓵🅰 ５ｐιη Ⓟ𝑒𝓵Ⓐ几 ԁＵ🅻ս ๒υ𝔸🆃 Ɨո𝒻Ｏ ｓａｊа 💙,suspicious_judol,воƈ🅾ⓇⒶｎոㄖＷ 💙 Ⓟо𝓵🅰 ５ｐιη Ⓟ𝑒𝓵Ⓐ几 ԁＵ🅻ս ๒υ𝔸🆃 Ɨո𝒻Ｏ ｓａｊа 💙 coranow pla 5pn pelan ul bat ifo saj
sample_suspicious_judol_1971,polaUpdate,user1971@example.com,62500,Transfer,Trakteer,[g·a·s s·e·k·a·r·a·n·g j·a·n·g·a·n s·e·b·u·t m·e·r·e·k],suspicious_judol,polaUpdate [g·a·s s·e·k·a·r·a·n·g j·a·n·g·a·n s·e·b·u·t m·e·r·e·k] polaupdate [gas sekarang jangan sebut merek]
sample_suspicious_judol_1972,scatterNote,user1972@example.com,65000,QRIS,Saweria,w‍d l‍4nc‍ar ka7‍any‍4 l‍ang‍5un‍g g‍4s,suspicious_judol,scatterNote w‍d l‍4nc‍ar ka7‍any‍4 l‍ang‍5un‍g g‍4s scatternote wd lancar katany4 langsung gas
sample_suspicious_judol_1973,jamramai,user1973@example.com,67500,E-Wallet,DemoPay,ｊ❹Ｍ ց④Ⓒ⓿г Ｍ④ｌ❹Ｍ ιⓃⒾ Ⓙ４Ⓝｇ🅰η ７ℯ𝓵α７,suspicious_judol,jamramai ｊ❹Ｍ ց④Ⓒ⓿г Ｍ④ｌ❹Ｍ ιⓃⒾ Ⓙ４Ⓝｇ🅰η ７ℯ𝓵α７ jamramai jam 4c0 malam ni jangan 7el7
sample_suspicious_judol_1974,ⒸＵΔոⓜαｌ🅰ⓜ,user1974@example.com,70000,Virtual Account,Kondomatur,info pola admin terbaru kode admin turun,suspicious_judol,ⒸＵΔոⓜαｌ🅰ⓜ info pola admin terbaru kode admin turun cuamlam info pola admin terbaru kode admin turun
sample_suspicious_judol_1975,depoInfo,user1975@example.com,10000,Transfer,Trakteer,ｔａｒｕｈａｎ ｋｅｃｉｌ ｋａｔａｎｙａ ａｍａｎ ｋａｔａｎｙａ ａｍａｎ,suspicious_judol,depoInfo ｔａｒｕｈａｎ ｋｅｃｉｌ ｋａｔａｎｙａ ａｍａｎ ｋａｔａｎｙａ ａｍａｎ depoinfo taruhan kecil katanya aman katanya aman
sample_suspicious_judol_1976,rtpinfo,user1976@example.com,12500,QRIS,Saweria,a~d~m~i~n k~a~s~i~h b~o~c~o~r~a~n y~a~n~g p~a~h~a~m m~e~r~a~p~a~t,suspicious_judol,rtpinfo a~d~m~i~n k~a~s~i~h b~o~c~o~r~a~n y~a~n~g p~a~h~a~m m~e~r~a~p~a~t rtpinfo admin kasih bocoran yang paham merapat
sample_suspicious_judol_1977,viewer88,user1977@example.com,15000,E-Wallet,DemoPay,𝓻𝓽🅿 ⅼіⓋᵉ ⅼαｇι ｔＩηⒼɢƗ ŘⒶ𝓶𝔸Ɨ Ⓓ𝓲 ɢŘսⓅ,suspicious_judol,viewer88 𝓻𝓽🅿 ⅼіⓋᵉ ⅼαｇι ｔＩηⒼɢƗ ŘⒶ𝓶𝔸Ɨ Ⓓ𝓲 ɢŘսⓅ viewer88 rtp lve lg tingi ramai di rp
sample_suspicious_judol_1978,ａⒹ𝓶𝓲ոι几ｆⓞ,user1978@example.com,17500,Virtual Account,Kondomatur,cu4n c3p4t m4l4m ini,suspicious_judol,ａⒹ𝓶𝓲ոι几ｆⓞ cu4n c3p4t m4l4m ini adminfo cuan cepat malam ini
sample_suspicious_judol_1979,maxwinTips,user1979@example.com,20000,Transfer,Trakteer,win‌rat‌e n‌aik‌ ma‌lam‌ in‌i m‌ala‌m i‌ni saj‌a,suspicious_judol,maxwinTips win‌rat‌e n‌aik‌ ma‌lam‌ in‌i m‌ala‌m i‌ni saj‌a maxwintips winrate naik malam ini malam ini saja
sample_suspicious_judol_1980,bocoranNow,user1980@example.com,22500,QRIS,Saweria,RtP TiNgGi cEk sEbElUm pEnUh,suspicious_judol,bocoranNow RtP TiNgGi cEk sEbElUm pEnUh bocorannow rtp tinggi cek sebelum penuh
sample_suspicious_judol_1981,polaUpdate,user1981@example.com,25000,E-Wallet,DemoPay,scattermulairapatpolasudahkebuka,suspicious_judol,polaUpdate scattermulairapatpolasudahkebuka polaupdate scattermulairapatpolasudahkebuka
sample_suspicious_judol_1982,ѕςΔ７ｔ𝑒Ř几ㄖｔＥ,user1982@example.com,27500,Virtual Account,Kondomatur,casino live baru buka buat info saja!!,suspicious_judol,ѕςΔ７ｔ𝑒Ř几ㄖｔＥ casino live baru buka buat info saja!! atternote casino live baru buka buat info sajaii
sample_suspicious_judol_1983,jamramai,user1983@example.com,30000,Transfer,Trakteer,😺🐳 ᵖㄖｌａ 𝓽ℯｒ๒Δ𝓲к 𝓶🅰🅻Ⓐ𝓶 ƗηＩ ｊⒶηցａｎ 🆂ᵉ๒υτ ＭᵉгＥⓀ 🐻🐼,suspicious_judol,jamramai 😺🐳 ᵖㄖｌａ 𝓽ℯｒ๒Δ𝓲к 𝓶🅰🅻Ⓐ𝓶 ƗηＩ ｊⒶηցａｎ 🆂ᵉ๒υτ ＭᵉгＥⓀ 🐻🐼 jamramai pola terbaik malam ini janan seb meek
sample_suspicious_judol_1984,cuanMalam,user1984@example.com,32500,QRIS,Saweria,✨ d|e|p|o|s|i|t r|e|c|e|h d|u|l|u l|a|n|g|s|u|n|g g|a|s ✨,suspicious_judol,cuanMalam ✨ d|e|p|o|s|i|t r|e|c|e|h d|u|l|u l|a|n|g|s|u|n|g g|a|s ✨ cuanmalam deposit receh dulu langsung gas
sample_suspicious_judol_1985,depoInfo,user1985@example.com,35000,E-Wallet,DemoPay,p0l⁠4 5⁠c4t⁠7er⁠ ka⁠7an⁠y4 8ag⁠u5 jan⁠g4n⁠ t3⁠l4t⁠,suspicious_judol,depoInfo p0l⁠4 5⁠c4t⁠7er⁠ ka⁠7an⁠y4 8ag⁠u5 jan⁠g4n⁠ t3⁠l4t⁠ depoinfo pol4 5catter katany4 8agu5 jangan telat
sample_suspicious_judol_1986,гτᵖιⓃｆⓞ,user1986@example.com,37500,Virtual Account,Kondomatur,❹𝓭𝓶ιⓃ Ｋ𝔸５ιһ кＯｄℯ Ⓚ⓿ｄ３ ④Ⓓⓜ𝓲ո ➆Ｕгսη,suspicious_judol,гτᵖιⓃｆⓞ ❹𝓭𝓶ιⓃ Ｋ𝔸５ιһ кＯｄℯ Ⓚ⓿ｄ３ ④Ⓓⓜ𝓲ո ➆Ｕгսη pnfo 4dmn ka5 kode kod3 4dmi 7un
sample_suspicious_judol_1987,v1ewer88,user1987@example.com,40000,Transfer,Trakteer,bocoran admin hari ini katanya aman,suspicious_judol,v1ewer88 bocoran admin hari ini katanya aman viewer88 bocoran admin hari ini katanya aman
sample_suspicious_judol_1988,admininfo,user1988@example.com,42500,QRIS,Saweria,ｂｏｎｕｓ ｈａｒｉａｎ ｍａｓｉｈ ａｄａ ｙａｎｇ ｐａｈａｍ ｍｅｒａｐａｔ,suspicious_judol,admininfo ｂｏｎｕｓ ｈａｒｉａｎ ｍａｓｉｈ ａｄａ ｙａｎｇ ｐａｈａｍ ｍｅｒａｐａｔ admininfo bonus harian masih ada yang paham merapat
sample_suspicious_judol_1989,maxwinTips,user1989@example.com,45000,E-Wallet,DemoPay,p o l a a d m i n t e r b a r u r a m a i di g r u p,suspicious_judol,maxwinTips p o l a a d m i n t e r b a r u r a m a i di g r u p maxwintips polaadminterbaruramai di grup
sample_suspicious_judol_1990,🅱🅾ƈＯⓇαｎոⓞⓦ,user1990@example.com,47500,Virtual Account,Kondomatur,ⒿⒶ𝓶 Ⓖαс🅾Ř Ⓟ𝔸𝓵Ⓘ几ց 𝓻Δмａ𝓲,suspicious_judol,🅱🅾ƈＯⓇαｎոⓞⓦ ⒿⒶ𝓶 Ⓖαс🅾Ř Ⓟ𝔸𝓵Ⓘ几ց 𝓻Δмａ𝓲 bocornow jam gor palin raai
sample_suspicious_judol_1991,polaUpdate,user1991@example.com,50000,Transfer,Trakteer,t0g3l m4l4m ini r4m4i m4l4m ini s4j4,suspicious_judol,polaUpdate t0g3l m4l4m ini r4m4i m4l4m ini s4j4 polaupdate togel malam ini ramai malam ini saj4
sample_suspicious_judol_1992,scatterNote,user1992@example.com,52500,QRIS,Saweria,de‍po kec‍il bis‍a c‍uan‍ ce‍k s‍ebe‍lum‍ pe‍nuh‍,suspicious_judol,scatterNote de‍po kec‍il bis‍a c‍uan‍ ce‍k s‍ebe‍lum‍ pe‍nuh‍ scatternote depo kecil bisa cuan cek sebelum penuh
sample_suspicious_judol_1993,jamramai,user1993@example.com,55000,E-Wallet,DemoPay,bOcOrAn pOlA HiJaU PoLa sUdAh kEbUkA,suspicious_judol,jamramai bOcOrAn pOlA HiJaU PoLa sUdAh kEbUkA jamramai bocoran pola hijau pola sudah kebuka
sample_suspicious_judol_1994,ⒸＵаոⓜⒶｌ𝔸ⓜ,user1994@example.com,57500,Virtual Account,Kondomatur,infomaxwinterbarubuatinfosaja,suspicious_judol,ⒸＵаոⓜⒶｌ𝔸ⓜ infomaxwinterbarubuatinfosaja cumalam infomaxwinterbarubuatinfosaja
sample_suspicious_judol_1995,depoInfo,user1995@example.com,60000,Transfer,Trakteer,gas pola spin pelan dulu jangan sebut merek,suspicious_judol,depoInfo gas pola spin pelan dulu jangan sebut merek depoinfo gas pola spin pelan dulu jangan sebut merek
sample_suspicious_judol_1996,rtpinf0,user1996@example.com,62500,QRIS,Saweria,๑۞๑ ｇ🅰🆂 ５ℯкαⓇ🅰ｎɢ ⓛａｎｇ🆂ⓤⓃｇ Ⓖα５ ๑۞๑,suspicious_judol,rtpinf0 ๑۞๑ ｇ🅰🆂 ５ℯкαⓇ🅰ｎɢ ⓛａｎｇ🆂ⓤⓃｇ Ⓖα５ ๑۞๑ rtpinf0 11 gas 5ekran langsung g5 11
sample_suspicious_judol_1997,viewer88,user1997@example.com,65000,E-Wallet,DemoPay,<<< wd l\a\n\c\a\r k\a\t\a\n\y\a j\a\n\g\a\n t\e\l\a\t >>>,suspicious_judol,viewer88 <<< wd l\a\n\c\a\r k\a\t\a\n\y\a j\a\n\g\a\n t\e\l\a\t >>> viewer88 <<< wd lancarkatanyajangantelat >>>
sample_suspicious_judol_1998,ⓐⒹ𝓶ιոⒾ几ⓕο,user1998@example.com,67500,Virtual Account,Kondomatur,ja​m g​aco​r m​ala​m 1​n1 kod​e a​dm1​n t​uru​n,suspicious_judol,ⓐⒹ𝓶ιոⒾ几ⓕο ja​m g​aco​r m​ala​m 1​n1 kod​e a​dm1​n t​uru​n adminf jam gacor malam 1n1 kode admin turun
sample_suspicious_judol_1999,maxwinTips,user1999@example.com,70000,Transfer,Trakteer,𝓲Ⓝ𝒻⓪ 🅿ＯⅼⒶ 𝔸ｄＭ１η ７❸𝓻➇αｒս Ⓚ４７④ոｙ🅰 Ⓐ𝓶𝔸几,suspicious_judol,maxwinTips 𝓲Ⓝ𝒻⓪ 🅿ＯⅼⒶ 𝔸ｄＭ１η ７❸𝓻➇αｒս Ⓚ４７④ոｙ🅰 Ⓐ𝓶𝔸几 maxwintips inf0 pola admin 73rbr k474ya aman
sample_suspicious_judol_2000,bocoranNow,user2000@example.com,10000,QRIS,Saweria,taruhan kecil katanya aman yang paham merapat,suspicious_judol,bocoranNow taruhan kecil katanya aman yang paham merapat bocorannow taruhan kecil katanya aman yang paham merapat
sample_suspicious_judol_2001,polaUpdate,user2001@example.com,12500,E-Wallet,DemoPay,ａｄｍｉｎ ｋａｓｉｈ ｂｏｃｏｒａｎ ｒａｍａｉ ｄｉ ｇｒｕｐ,suspicious_judol,polaUpdate ａｄｍｉｎ ｋａｓｉｈ ｂｏｃｏｒａｎ ｒａｍａｉ ｄｉ ｇｒｕｐ polaupdate admin kasih bocoran ramai di grup
sample_suspicious_judol_2002,ѕςа７ｔℯŘ几ⓞｔе,user2002@example.com,15000,Virtual Account,Kondomatur,r-t-p l-i-v-e l-a-g-i t-i-n-g-g-i,suspicious_judol,ѕςа７ｔℯŘ几ⓞｔе r-t-p l-i-v-e l-a-g-i t-i-n-g-g-i 7ternot rtp live lagi tinggi
sample_suspicious_judol_2003,jamramai,user2003@example.com,17500,Transfer,Trakteer,ςυ🅰ｎ ςⓔⓅατ ⓜⒶⅼ𝔸ⓜ ƗｎＩ 𝓶𝔸ⅼα𝓶 іｎƗ ⓢαｊ🅰,suspicious_judol,jamramai ςυ🅰ｎ ςⓔⓅατ ⓜⒶⅼ𝔸ⓜ ƗｎＩ 𝓶𝔸ⅼα𝓶 іｎƗ ⓢαｊ🅰 jamramai an ep malam ini malm ni sja
sample_suspicious_judol_2004,cuanMalam,user2004@example.com,20000,QRIS,Saweria,winr4t3 na1k m4l4m ini c3k s3b3lum p3nuh,suspicious_judol,cuanMalam winr4t3 na1k m4l4m ini c3k s3b3lum p3nuh cuanmalam winrat3 naik malam ini cek sebelum penuh
sample_suspicious_judol_2005,d3p0Inf0,user2005@example.com,22500,E-Wallet,DemoPay,r⁠tp tin⁠ggi⁠ po⁠la sud⁠ah keb⁠uka⁠,suspicious_judol,d3p0Inf0 r⁠tp tin⁠ggi⁠ po⁠la sud⁠ah keb⁠uka⁠ depoinf0 rtp tinggi pola sudah kebuka
sample_suspicious_judol_2006,гτᵖⒾⓃⓕο,user2006@example.com,25000,Virtual Account,Kondomatur,ScAtTeR MuLaI RaPaT BuAt iNfO SaJa,suspicious_judol,гτᵖⒾⓃⓕο ScAtTeR MuLaI RaPaT BuAt iNfO SaJa pinf scatter mulai rapat buat info saja
sample_suspicious_judol_2007,viewer88,user2007@example.com,27500,Transfer,Trakteer,casinolivebarubukajangansebutmerek,suspicious_judol,viewer88 casinolivebarubukajangansebutmerek viewer88 casinolivebarubukajangansebutmerek
sample_suspicious_judol_2008,admininfo,user2008@example.com,30000,QRIS,Saweria,pola terbaik malam ini langsung gas+++ ,suspicious_judol,admininfo pola terbaik malam ini langsung gas+++  admininfo pola terbaik malam ini langsung gas+++
sample_suspicious_judol_2009,maxwinTips,user2009@example.com,32500,E-Wallet,DemoPay,🔥 ⒹＥｐο🆂Ɨ７ 𝓻еⒸᵉһ ᗪυｌⓤ ј🅰ⓃɢΔη ７е𝓵ⓐ🆃 🙌,suspicious_judol,maxwinTips 🔥 ⒹＥｐο🆂Ɨ７ 𝓻еⒸᵉһ ᗪυｌⓤ ј🅰ⓃɢΔη ７е𝓵ⓐ🆃 🙌 maxwintips depsi7 rce dlu anan 7lat
sample_suspicious_judol_2010,ⒷＯƈоⓇⒶｎոοԝ,user2010@example.com,35000,Virtual Account,Kondomatur,💙 p:o:l:a s:c:a:t:t:e:r k:a:t:a:n:y:a b:a:g:u:s k:o:d:e a:d:m:i:n t:u:r:u:n 💙,suspicious_judol,ⒷＯƈоⓇⒶｎոοԝ 💙 p:o:l:a s:c:a:t:t:e:r k:a:t:a:n:y:a b:a:g:u:s k:o:d:e a:d:m:i:n t:u:r:u:n 💙 bocran polascatterkatanyabaguskodeadminturun
sample_suspicious_judol_2011,polaUpdate,user2011@example.com,37500,Transfer,Trakteer,a‌dm1‌n k‌4s1‌h k‌0d3‌ ka‌7an‌y4 4m4‌n,suspicious_judol,polaUpdate a‌dm1‌n k‌4s1‌h k‌0d3‌ ka‌7an‌y4 4m4‌n polaupdate admin kasih kod3 katany4 4man
sample_suspicious_judol_2012,scatterNote,user2012@example.com,40000,QRIS,Saweria,８оⒸ🅾г𝔸η ④ԁⓜ𝓲几 һαŘ𝓲 ιոⒾ Ⓨ４ոⒼ Ⓟ𝔸𝓱α𝓶 ⓜ𝑒Ř𝔸Ⓟα７,suspicious_judol,scatterNote ８оⒸ🅾г𝔸η ④ԁⓜ𝓲几 һαŘ𝓲 ιոⒾ Ⓨ４ոⒼ Ⓟ𝔸𝓱α𝓶 ⓜ𝑒Ř𝔸Ⓟα７ scatternote 8coan 4min ri i yag pahm merap7
sample_suspicious_judol_2013,jamramai,user2013@example.com,42500,E-Wallet,DemoPay,bonus harian masih ada ramai di grup,suspicious_judol,jamramai bonus harian masih ada ramai di grup jamramai bonus harian masih ada ramai di grup
sample_suspicious_judol_2014,ⒸＵΔոⓜαｌ🅰ⓜ,user2014@example.com,45000,Virtual Account,Kondomatur,ｐｏｌａ ａｄｍｉｎ ｔｅｒｂａｒｕ,suspicious_judol,ⒸＵΔոⓜαｌ🅰ⓜ ｐｏｌａ ａｄｍｉｎ ｔｅｒｂａｒｕ cuamlam pola admin terbaru
sample_suspicious_judol_2015,depoInfo,user2015@example.com,47500,Transfer,Trakteer,j·a·m g·a·c·o·r p·a·l·i·n·g r·a·m·a·i m·a·l·a·m i·n·i s·a·j·a,suspicious_judol,depoInfo j·a·m g·a·c·o·r p·a·l·i·n·g r·a·m·a·i m·a·l·a·m i·n·i s·a·j·a depoinfo jam gacor paling ramai malam ini saja
sample_suspicious_judol_2016,rtpinfo,user2016@example.com,50000,QRIS,Saweria,ｔＯⒼℯｌ ⓜⒶⓛ𝔸ⓜ Ｉ几і 𝓻𝔸ⓜαі ςⓔＫ ѕℯ🅱ⓔⅼＵ𝓶 ⓅⓔոսⒽ,suspicious_judol,rtpinfo ｔＯⒼℯｌ ⓜⒶⓛ𝔸ⓜ Ｉ几і 𝓻𝔸ⓜαі ςⓔＫ ѕℯ🅱ⓔⅼＵ𝓶 ⓅⓔոսⒽ rtpinfo togel malam in ram ek ebelum peh
sample_suspicious_judol_2017,viewer88,user2017@example.com,52500,E-Wallet,DemoPay,d3p0 kecil 8i5a cuan pola sud4h k3buk4,suspicious_judol,viewer88 d3p0 kecil 8i5a cuan pola sud4h k3buk4 viewer88 dep0 kecil 8isa cuan pola sudah kebuk4
sample_suspicious_judol_2018,ａⒹ𝓶Ⓘո𝓲几𝒻ㄖ,user2018@example.com,55000,Virtual Account,Kondomatur,boc​ora​n p​ola​ hi​jau​ bu​at inf​o s​aja​,suspicious_judol,ａⒹ𝓶Ⓘո𝓲几𝒻ㄖ boc​ora​n p​ola​ hi​jau​ bu​at inf​o s​aja​ admiinfo bocoran pola hijau buat info saja
sample_suspicious_judol_2019,maxwinTips,user2019@example.com,57500,Transfer,Trakteer,iNfO MaXwIn tErBaRu jAnGaN SeBuT MeReK,suspicious_judol,maxwinTips iNfO MaXwIn tErBaRu jAnGaN SeBuT MeReK maxwintips info maxwin terbaru jangan sebut merek
sample_suspicious_judol_2020,bocoranNow,user2020@example.com,60000,QRIS,Saweria,polaspinpelandululangsunggas,suspicious_judol,bocoranNow polaspinpelandululangsunggas bocorannow polaspinpelandululangsunggas
sample_suspicious_judol_2021,polaUpdate,user2021@example.com,62500,E-Wallet,DemoPay,live gas sekarang jangan telat,suspicious_judol,polaUpdate live gas sekarang jangan telat polaupdate live gas sekarang jangan telat
sample_suspicious_judol_2022,j4mrama1,user2022@example.com,65000,Virtual Account,Kondomatur,😺🐳 j.a.m g.a.c.o.r m.a.l.a.m i.n.i k.a.t.a.n.y.a a.m.a.n 🐻🐼,suspicious_judol,j4mrama1 😺🐳 j.a.m g.a.c.o.r m.a.l.a.m i.n.i k.a.t.a.n.y.a a.m.a.n 🐻🐼 jamrama1 jam gacor malam ini katanya aman
sample_suspicious_judol_2023,cuanMalam,user2023@example.com,67500,Transfer,Trakteer,1nf‍o p‍0l4‍ 4d‍min‍ 7e‍rb4‍ru yan‍g p‍4h4‍m m‍3r4‍p4t‍,suspicious_judol,cuanMalam 1nf‍o p‍0l4‍ 4d‍min‍ 7e‍rb4‍ru yan‍g p‍4h4‍m m‍3r4‍p4t‍ cuanmalam 1nfo pol4 4dmin 7erbaru yang paham merapat
sample_suspicious_judol_2024,depoInfo,user2024@example.com,70000,QRIS,Saweria,７④𝓻υⒽ４ｎ 𝓴❸ｃ１𝓵 Ⓚ❹ｔ４ηｙ🅰 Ⓐ𝓶𝔸Ⓝ 𝓻🅰ⓜⒶ① ᗪ𝓲 ց𝓻Ｕ🅿,suspicious_judol,depoInfo ７④𝓻υⒽ４ｎ 𝓴❸ｃ１𝓵 Ⓚ❹ｔ４ηｙ🅰 Ⓐ𝓶𝔸Ⓝ 𝓻🅰ⓜⒶ① ᗪ𝓲 ց𝓻Ｕ🅿 depoinfo 74rhan kecil katanya aman rama1 di rup
sample_suspicious_judol_2025,гτᵖ𝓲Ⓝ𝒻ㄖ,user2025@example.com,10000,E-Wallet,DemoPay,admin kasih bocoran,suspicious_judol,гτᵖ𝓲Ⓝ𝒻ㄖ admin kasih bocoran pinfo admin kasih bocoran
sample_suspicious_judol_2026,viewer88,user2026@example.com,12500,Virtual Account,Kondomatur,ｒｔｐ ｌｉｖｅ ｌａｇｉ ｔｉｎｇｇｉ ｍａｌａｍ ｉｎｉ ｓａｊａ,suspicious_judol,viewer88 ｒｔｐ ｌｉｖｅ ｌａｇｉ ｔｉｎｇｇｉ ｍａｌａｍ ｉｎｉ ｓａｊａ viewer88 rtp live lagi tinggi malam ini saja
sample_suspicious_judol_2027,admininfo,user2027@example.com,15000,Transfer,Trakteer,c|u|a|n c|e|p|a|t m|a|l|a|m i|n|i c|e|k s|e|b|e|l|u|m p|e|n|u|h,suspicious_judol,admininfo c|u|a|n c|e|p|a|t m|a|l|a|m i|n|i c|e|k s|e|b|e|l|u|m p|e|n|u|h admininfo cuan cepat malam ini cek sebelum penuh
sample_suspicious_judol_2028,maxwinTips,user2028@example.com,17500,QRIS,Saweria,ⓦіｎ𝓻𝔸🆃𝑒 ոⓐⒾＫ ⓜαⓛ🅰ⓜ і几Ɨ рＯⓛⒶ ѕⓤⒹаһ ⓀＥｂⓤⓀа,suspicious_judol,maxwinTips ⓦіｎ𝓻𝔸🆃𝑒 ոⓐⒾＫ ⓜαⓛ🅰ⓜ і几Ɨ рＯⓛⒶ ѕⓤⒹаһ ⓀＥｂⓤⓀа maxwintips wnrate aik mlam ni ola ud kebuk
sample_suspicious_judol_2029,воƈ🅾ⓇαｎոㄖＷ,user2029@example.com,20000,E-Wallet,DemoPay,rtp 7inggi bua7 1nfo s4j4,suspicious_judol,воƈ🅾ⓇαｎոㄖＷ rtp 7inggi bua7 1nfo s4j4 cornow rtp 7inggi bua7 1nfo saj4
